MTV点歌67,#genre#
邓丽欣-不速之约,http://em.21dtv.com/songs/60011407.mkv
金小曦-不死之心,http://em.21dtv.com/songs/60127501.mkv
林俊杰-不死之身,http://em.21dtv.com/songs/60011404.mkv
飞轮海-不死之谜,http://em.21dtv.com/songs/60088970.mkv
刘嘉亮-白水之恋,http://em.21dtv.com/songs/60009732.mkv
乐桐-不速之客,http://em.21dtv.com/songs/60074760.mkv
江美琪-不速之客,http://em.21dtv.com/songs/60011406.mkv
王小婉-别说再见,http://em.21dtv.com/songs/60135547.mkv
张津涤-不说再见,http://em.21dtv.com/songs/60132445.mkv
许飞-不说再见,http://em.21dtv.com/songs/60120943.mkv
好妹妹乐队-不说再见,http://em.21dtv.com/songs/60117646.mkv
谢名-不说再见,http://em.21dtv.com/songs/60114777.mkv
林玉英-別说再见(无原唱),http://em.21dtv.com/songs/60095686.mkv
S.H.E-不说再见,http://em.21dtv.com/songs/60079852.mkv
韩磊-别说再见,http://em.21dtv.com/songs/60068122.mkv
郭采洁-不说再见,http://em.21dtv.com/songs/60065866.mkv
周冰倩-别说再见,http://em.21dtv.com/songs/60010715.mkv
佚名-别说再见,http://em.21dtv.com/songs/60010714.mkv
周丹琳+高歌-别说再见(演唱会),http://em.21dtv.com/songs/60010713.mkv
苏永康-悲伤止步,http://em.21dtv.com/songs/60010148.mkv
苏永康-悲伤止步(演唱会),http://em.21dtv.com/songs/60010147.mkv
兄弟本色-背水一战,http://em.21dtv.com/songs/60122502.mkv
潘玮柏-背水一战,http://em.21dtv.com/songs/60102502.mkv
王宏健-悲伤寓言,http://em.21dtv.com/songs/60100313.mkv
黄圣依-不胜依依,http://em.21dtv.com/songs/60011354.mkv
李进-巴山夜雨,http://em.21dtv.com/songs/60009519.mkv
方静-不属于我,http://em.21dtv.com/songs/60011394.mkv
果味VC-白色羽毛,http://em.21dtv.com/songs/60111200.mkv
馨梓-白色羽毛,http://em.21dtv.com/songs/60090321.mkv
芮恩-白色羽毛,http://em.21dtv.com/songs/60009723.mkv
蜜雪薇琪-白色羽毛,http://em.21dtv.com/songs/60009722.mkv
陈珂冰-冰山一角,http://em.21dtv.com/songs/60074703.mkv
陈晓东-闭上眼睛,http://em.21dtv.com/songs/60010429.mkv
许志安-冰山一对,http://em.21dtv.com/songs/60074702.mkv
Beast-不是现在,http://em.21dtv.com/songs/60101731.mkv
杨丞琳-半熟宣言(演唱会),http://em.21dtv.com/songs/60009897.mkv
刘沛洋-巴蜀笑星,http://em.21dtv.com/songs/60104834.mkv
印子月-别说想我,http://em.21dtv.com/songs/60104865.mkv
王洁实+谢莉斯-冰山雪莲,http://em.21dtv.com/songs/60010842.mkv
C ALLSTAR-白色信件(演唱会),http://em.21dtv.com/songs/60074594.mkv
钟洁+RILL-白色雪花,http://em.21dtv.com/songs/60082578.mkv
COOKIES-不是校花,http://em.21dtv.com/songs/60011390.mkv
吴雨霏-不是校花(演唱会),http://em.21dtv.com/songs/60011389.mkv
梁洛施-不是兄弟,http://em.21dtv.com/songs/60092906.mkv
黎姿-不是娃娃,http://em.21dtv.com/songs/60011378.mkv
江若琳-不是娃娃(演唱会),http://em.21dtv.com/songs/60011377.mkv
张琪玮-白色外套,http://em.21dtv.com/songs/60119538.mkv
姚匡玉-别说我傻(无原唱),http://em.21dtv.com/songs/60010711.mkv
向蕙玲-播送温柔,http://em.21dtv.com/songs/60010919.mkv
陈凤-别说我笨,http://em.21dtv.com/songs/60010705.mkv
范晓萱+卜星慧-别说晚安,http://em.21dtv.com/songs/60129543.mkv
柯有伦+Ryan B-不说晚安,http://em.21dtv.com/songs/60106995.mkv
瞿颖-不算太坏,http://em.21dtv.com/songs/60091787.mkv
吴庆国-兵圣孙武,http://em.21dtv.com/songs/60122582.mkv
路绮欧-悲伤森林,http://em.21dtv.com/songs/60088731.mkv
HOTCHA-白色手机(演唱会),http://em.21dtv.com/songs/60009721.mkv
关正明-八十书怀,http://em.21dtv.com/songs/60090662.mkv
谭咏麟-八十岁后,http://em.21dtv.com/songs/60009491.mkv
谭咏麟-八十岁后(演唱会),http://em.21dtv.com/songs/60009490.mkv
寂悸-别说如果,http://em.21dtv.com/songs/60084910.mkv
陈奕迅-白色球鞋,http://em.21dtv.com/songs/60095356.mkv
曾轶可-白色秋天,http://em.21dtv.com/songs/60087962.mkv
玺晨-半世情伤,http://em.21dtv.com/songs/60135580.mkv
安小墨-悲伤情话,http://em.21dtv.com/songs/60070524.mkv
屈玲琳-悲伤情歌,http://em.21dtv.com/songs/60133608.mkv
冷漠-冰水情歌,http://em.21dtv.com/songs/60115701.mkv
刘佳轩-悲伤情歌,http://em.21dtv.com/songs/60010145.mkv
蔡恒-悲伤情歌,http://em.21dtv.com/songs/60010144.mkv
庞龙-杯水情歌,http://em.21dtv.com/songs/60010101.mkv
TWINS-变身派对,http://em.21dtv.com/songs/60010510.mkv
八三夭-不是男人,http://em.21dtv.com/songs/60069275.mkv
樊凡-别说男人,http://em.21dtv.com/songs/60010699.mkv
胡艾莲-巴蜀女郎,http://em.21dtv.com/songs/60116211.mkv
傅颖-悲伤女孩,http://em.21dtv.com/songs/60010143.mkv
马旭东-悲伤蔓延,http://em.21dtv.com/songs/60082599.mkv
余文乐-不是明星,http://em.21dtv.com/songs/60011372.mkv
清雅-白色魔怪,http://em.21dtv.com/songs/60133947.mkv
罗力威-白色玫瑰(演唱会),http://em.21dtv.com/songs/60074591.mkv
王键-悲伤礼物,http://em.21dtv.com/songs/60081180.mkv
金姗姗-碧水蓝天,http://em.21dtv.com/songs/60127495.mkv
金姗姗-碧水蓝天,http://em.21dtv.com/songs/60112316.mkv
陈劲-逼上梁山,http://em.21dtv.com/songs/60010364.mkv
AJ+祖丝-毕氏恋人,http://em.21dtv.com/songs/60116432.mkv
游鸿明-白色恋人,http://em.21dtv.com/songs/60009718.mkv
南拳妈妈-白色裂痕,http://em.21dtv.com/songs/60009719.mkv
大巴山民歌团-巴山恋歌,http://em.21dtv.com/songs/60132324.mkv
S.H.E-白色恋歌,http://em.21dtv.com/songs/60009717.mkv
陈淑桦-别说可惜,http://em.21dtv.com/songs/60010697.mkv
段千寻-白色距离,http://em.21dtv.com/songs/60009716.mkv
张冬玲-备受煎熬,http://em.21dtv.com/songs/60131395.mkv
5566-白色花样,http://em.21dtv.com/songs/60087172.mkv
戴爱玲-白色谎言,http://em.21dtv.com/songs/60009714.mkv
5566-白色花漾,http://em.21dtv.com/songs/60009713.mkv
祁隆-别伤害我,http://em.21dtv.com/songs/60127241.mkv
齐士扬-别伤害我,http://em.21dtv.com/songs/60061055.mkv
许哲佩-白色婚礼,http://em.21dtv.com/songs/60009715.mkv
承利-本色火花,http://em.21dtv.com/songs/60126940.mkv
BY2-不是故意,http://em.21dtv.com/songs/60064007.mkv
林佳仪-不伤感情,http://em.21dtv.com/songs/60011348.mkv
徐小凤-变色感情,http://em.21dtv.com/songs/60010506.mkv
央金兰泽-背水姑娘,http://em.21dtv.com/songs/60068108.mkv
容中尔甲-背水姑娘,http://em.21dtv.com/songs/60010258.mkv
谢霆锋-巴斯光年,http://em.21dtv.com/songs/60009520.mkv
REDNOON-八十革命,http://em.21dtv.com/songs/60065829.mkv
许志安-不是过客,http://em.21dtv.com/songs/60011365.mkv
佳小宇-不说放弃,http://em.21dtv.com/songs/60074759.mkv
陈奂仁-不是富豪,http://em.21dtv.com/songs/60080092.mkv
周杰伦-白色风车,http://em.21dtv.com/songs/60009712.mkv
唐大聪-拜寿风波,http://em.21dtv.com/songs/60109234.mkv
阿才-不说而已,http://em.21dtv.com/songs/60104526.mkv
王鸣飞-悲伤电影,http://em.21dtv.com/songs/60120796.mkv
王鸣飞-悲伤电影,http://em.21dtv.com/songs/60099420.mkv
斯琴高丽-白色的雪,http://em.21dtv.com/songs/60009710.mkv
RED HOT CHILI PEPPERS-brendans death song,http://em.21dtv.com/songs/60070309.mkv
李圣杰-不是对手(演唱会),http://em.21dtv.com/songs/60011364.mkv
佚名-不舍得你,http://em.21dtv.com/songs/60011352.mkv
吕方-不舍得你(演唱会),http://em.21dtv.com/songs/60011351.mkv
江蕙-白色的梦(无原唱),http://em.21dtv.com/songs/60095748.mkv
窦唯-悲伤的梦(演唱会),http://em.21dtv.com/songs/60010138.mkv
谢霆锋-不是定理(演唱会),http://em.21dtv.com/songs/60011363.mkv
张国荣-冰山大火,http://em.21dtv.com/songs/60130301.mkv
张国荣-冰山大火,http://em.21dtv.com/songs/60127968.mkv
杜德伟-冰山大火,http://em.21dtv.com/songs/60097243.mkv
梅艳芳+梁汉文-冰山大火(演唱会),http://em.21dtv.com/songs/60010837.mkv
蔡小虎-变色的爱,http://em.21dtv.com/songs/60095898.mkv
詹雅雯-白色的爱,http://em.21dtv.com/songs/60009706.mkv
佚名-白色的爱(演唱会),http://em.21dtv.com/songs/60009705.mkv
甲子蕙-白色抽屉(无原唱),http://em.21dtv.com/songs/60009704.mkv
洪百慧-白蛇传说,http://em.21dtv.com/songs/60135505.mkv
张皓然-变身潮男,http://em.21dtv.com/songs/60104140.mkv
TWINS-百试不厌,http://em.21dtv.com/songs/60009793.mkv
咻比嘟哗-不是不想,http://em.21dtv.com/songs/60011360.mkv
胡彦斌-不是不想,http://em.21dtv.com/songs/60011359.mkv
崔子格-不失不忘,http://em.21dtv.com/songs/60127934.mkv
威仔+奶兔-别说抱歉,http://em.21dtv.com/songs/60118491.mkv
林忆莲-不舍不弃(演唱会),http://em.21dtv.com/songs/60011350.mkv
黄祺铭-别说抱歉,http://em.21dtv.com/songs/60010693.mkv
廖伟雄-白衫白裤,http://em.21dtv.com/songs/60092554.mkv
陈浩德-白衫白裤(演唱会),http://em.21dtv.com/songs/60082579.mkv
张碧晨-不散不见,http://em.21dtv.com/songs/60135228.mkv
莫文蔚-不散不见,http://em.21dtv.com/songs/60107156.mkv
王浩信-不散不见,http://em.21dtv.com/songs/60092988.mkv
赵芊羽-不散不见(演唱会),http://em.21dtv.com/songs/60069274.mkv
许美静-不散不见,http://em.21dtv.com/songs/60011346.mkv
群星-别舍不得,http://em.21dtv.com/songs/60124355.mkv
陈佳妮-别舍不得,http://em.21dtv.com/songs/60123280.mkv
梦飞船-别舍不得,http://em.21dtv.com/songs/60091533.mkv
伯阳-不是不爱,http://em.21dtv.com/songs/60011357.mkv
黑雨-别说不爱,http://em.21dtv.com/songs/60010694.mkv
游鸿明-别说爱我,http://em.21dtv.com/songs/60010692.mkv
容祖儿-别说爱我,http://em.21dtv.com/songs/60010691.mkv
张新海-变速爱情,http://em.21dtv.com/songs/60063403.mkv
陈奕迅-不如这样,http://em.21dtv.com/songs/60011342.mkv
陈奕迅-不如这样(演唱会),http://em.21dtv.com/songs/60011341.mkv
邰枫-伴阮一生(无原唱),http://em.21dtv.com/songs/60079999.mkv
HITA+CCCCES-不若相忘,http://em.21dtv.com/songs/60082661.mkv
HALYOSY+初音-般若心经,http://em.21dtv.com/songs/60087196.mkv
胡力-别让我走,http://em.21dtv.com/songs/60010668.mkv
林姗+罗时丰-别让我哭,http://em.21dtv.com/songs/60010658.mkv
陈升-别让我哭,http://em.21dtv.com/songs/60010657.mkv
陈升+任贤齐-别让我哭(演唱会),http://em.21dtv.com/songs/60010656.mkv
斯琴格日乐-别让我猜,http://em.21dtv.com/songs/60010650.mkv
刘恩铄-别让她走,http://em.21dtv.com/songs/60103928.mkv
陈慧琳-不如跳舞,http://em.21dtv.com/songs/60011336.mkv
陈慧琳-不如跳舞(演唱会),http://em.21dtv.com/songs/60011335.mkv
康康-不如使力,http://em.21dtv.com/songs/60064005.mkv
易丹-不如去嗨,http://em.21dtv.com/songs/60091267.mkv
甄真-不让你走,http://em.21dtv.com/songs/60011313.mkv
阿杜-不让你走,http://em.21dtv.com/songs/60011312.mkv
丁于-不让你哭,http://em.21dtv.com/songs/60011311.mkv
郭静-别惹哭我,http://em.21dtv.com/songs/60121016.mkv
陈慧琳+郑伊健+梁家辉-不如今晚,http://em.21dtv.com/songs/60098878.mkv
卢巧音-半日假期,http://em.21dtv.com/songs/60092386.mkv
陈楚生-不如怀念,http://em.21dtv.com/songs/60119015.mkv
格格-不如怀念,http://em.21dtv.com/songs/60100235.mkv
陈绍楠-不惹红尘,http://em.21dtv.com/songs/60068137.mkv
余天-不如归去,http://em.21dtv.com/songs/60011333.mkv
谢雷-不如归去,http://em.21dtv.com/songs/60011332.mkv
李茂山-不如归去,http://em.21dtv.com/songs/60011331.mkv
韩宝仪-不如归去,http://em.21dtv.com/songs/60011330.mkv
麦家瑜-病入膏肓,http://em.21dtv.com/songs/60080672.mkv
许靖韵-不如告白,http://em.21dtv.com/songs/60106276.mkv
李芊慧-别人的尪(无原唱),http://em.21dtv.com/songs/60010680.mkv
邓芷茵-不认得你,http://em.21dtv.com/songs/60074752.mkv
陈德彰-别人的歌(演唱会),http://em.21dtv.com/songs/60082627.mkv
AMAN FONG-别人的歌(演唱会),http://em.21dtv.com/songs/60074693.mkv
RAIDAS-别人的歌,http://em.21dtv.com/songs/60010675.mkv
容祖儿-不容错失(演唱会),http://em.21dtv.com/songs/60011321.mkv
谭欣懿+贾晓龙-不如残忍,http://em.21dtv.com/songs/60082660.mkv
孙燕姿-不如不要,http://em.21dtv.com/songs/60011329.mkv
巫奇-不如不说,http://em.21dtv.com/songs/60011328.mkv
彭家丽-不如不见,http://em.21dtv.com/songs/60112699.mkv
梅艳芳-不如不见(演唱会),http://em.21dtv.com/songs/60011327.mkv
陈奕迅-不如不见(HD演唱会),http://em.21dtv.com/songs/60011326.mkv
谭晶-八荣不耻,http://em.21dtv.com/songs/60088673.mkv
丁紫-不如不爱,http://em.21dtv.com/songs/60125059.mkv
兰雨-不如不爱,http://em.21dtv.com/songs/60104798.mkv
刘超华-不如不爱,http://em.21dtv.com/songs/60011325.mkv
吴雨霏-不如不爱(演唱会),http://em.21dtv.com/songs/60011324.mkv
黑豹乐队-别去糟踏,http://em.21dtv.com/songs/60010644.mkv
吴莫愁-不请自来,http://em.21dtv.com/songs/60086469.mkv
BOY'Z-不请自来,http://em.21dtv.com/songs/60011304.mkv
洪卓立-悲情主角,http://em.21dtv.com/songs/60074639.mkv
张智霖-不请自爱,http://em.21dtv.com/songs/60121654.mkv
程少筹-冰清玉洁,http://em.21dtv.com/songs/60104350.mkv
陈晓-悲前喜剧,http://em.21dtv.com/songs/60134405.mkv
朴树-别千万别,http://em.21dtv.com/songs/60010641.mkv
蔡秋凤-悲情探戈,http://em.21dtv.com/songs/60095917.mkv
佚名-悲情探戈,http://em.21dtv.com/songs/60095412.mkv
张洪波-被情所伤,http://em.21dtv.com/songs/60061049.mkv
佚名-边曲十唱,http://em.21dtv.com/songs/60010465.mkv
潘莎-败犬女生,http://em.21dtv.com/songs/60088253.mkv
影视歌曲-悲情面具,http://em.21dtv.com/songs/60087871.mkv
王腾宇-不求来生,http://em.21dtv.com/songs/60102542.mkv
张秀卿+贺一航-悲情海岸,http://em.21dtv.com/songs/60074638.mkv
江蕙-悲情歌声,http://em.21dtv.com/songs/60010133.mkv
书画-不期而遇,http://em.21dtv.com/songs/60093657.mkv
陆平-不期而遇,http://em.21dtv.com/songs/60081105.mkv
苏小艾-不清的缘,http://em.21dtv.com/songs/60111373.mkv
陈思安-悲情的sakura(无原唱),http://em.21dtv.com/songs/60010128.mkv
佚名-不情不愿,http://em.21dtv.com/songs/60011303.mkv
羽泉-不弃不离,http://em.21dtv.com/songs/60088482.mkv
丁于-不弃不离,http://em.21dtv.com/songs/60011301.mkv
杨语莲-背叛之前,http://em.21dtv.com/songs/60010256.mkv
李翊君-背叛自己,http://em.21dtv.com/songs/60091362.mkv
冯泽雨-别骗自己,http://em.21dtv.com/songs/60010639.mkv
金大为-背叛之后,http://em.21dtv.com/songs/60130807.mkv
DK金大为-背叛之后,http://em.21dtv.com/songs/60129923.mkv
陈琳-别怕有我,http://em.21dtv.com/songs/60010638.mkv
李池湘-鞭炮迎春,http://em.21dtv.com/songs/60091323.mkv
陈慧琳+林保怡-不配相拥,http://em.21dtv.com/songs/60093445.mkv
关喆-半瓶香水,http://em.21dtv.com/songs/60082586.mkv
陈柏宇-别怕失去,http://em.21dtv.com/songs/60010635.mkv
徐佳莹-不怕庆祝(HD),http://em.21dtv.com/songs/10012788.mkv
徐佳莹-不怕庆祝,http://em.21dtv.com/songs/60068136.mkv
纪敏佳-背叛情歌,http://em.21dtv.com/songs/60079933.mkv
动力火车-背叛情歌,http://em.21dtv.com/songs/60010255.mkv
TAKE 6-biggest part of me,http://em.21dtv.com/songs/60000584.mkv
安仕伟-奔跑梦想,http://em.21dtv.com/songs/60108438.mkv
韩庚-背叛灵魂,http://em.21dtv.com/songs/60069250.mkv
一晨-不怕枯萎,http://em.21dtv.com/songs/60112478.mkv
古巨基-不怕寂寞,http://em.21dtv.com/songs/60134972.mkv
堂娜-不怕寂寞,http://em.21dtv.com/songs/60011291.mkv
张国荣-不怕寂寞(演唱会),http://em.21dtv.com/songs/60011290.mkv
金素梅-背叛风情(无原唱),http://em.21dtv.com/songs/60095947.mkv
蓝心湄-不怕付出,http://em.21dtv.com/songs/60011288.mkv
佚名-背叛的舞,http://em.21dtv.com/songs/60010254.mkv
龙啸-背叛承诺,http://em.21dtv.com/songs/60065842.mkv
张三李四-叭噗叭噗,http://em.21dtv.com/songs/60123912.mkv
杨伯致-北漂北漂,http://em.21dtv.com/songs/60074649.mkv
T ARA-bo peep bo peep,http://em.21dtv.com/songs/60062166.mkv
郭美美-不怕不怕,http://em.21dtv.com/songs/60011287.mkv
郑希怡-背叛被判,http://em.21dtv.com/songs/60010253.mkv
小肥-不平安夜,http://em.21dtv.com/songs/60011297.mkv
佚名-bridge over troubled water,http://em.21dtv.com/songs/60000710.mkv
PAUL MCCARTNEY-band on the run,http://em.21dtv.com/songs/60000454.mkv
FAITH HILL-bringing out the elvis,http://em.21dtv.com/songs/60000713.mkv
吉克隽逸-BOSS,http://em.21dtv.com/songs/60123731.mkv
吉克隽逸-BOSS,http://em.21dtv.com/songs/60121484.mkv
S.H.E-北欧神话,http://em.21dtv.com/songs/60010231.mkv
Simple Plan-Boom,http://em.21dtv.com/songs/60132131.mkv
邹晶晶-BOOM,http://em.21dtv.com/songs/60114123.mkv
BRITNEY SPEARS-baby one more time,http://em.21dtv.com/songs/60000409.mkv
佚名-best of my love,http://em.21dtv.com/songs/60000558.mkv
佚名-best of my love(无原唱),http://em.21dtv.com/songs/60000557.mkv
Ravi+San e-BOMB,http://em.21dtv.com/songs/60131099.mkv
刘忻-because of 25,http://em.21dtv.com/songs/60070303.mkv
刘忻-because+of+25,http://em.21dtv.com/songs/60069059.mkv
宋闵浩-BODY,http://em.21dtv.com/songs/60133583.mkv
BLOODHOUND GANG-ballad of chasey lain,http://em.21dtv.com/songs/60000450.mkv
GREEN DAY-boulevard of broken dreams,http://em.21dtv.com/songs/60000670.mkv
Fifth Harmony-BO$$,http://em.21dtv.com/songs/60101764.mkv
佚名-不能言语,http://em.21dtv.com/songs/60011281.mkv
王馨平-伴你一生,http://em.21dtv.com/songs/60009924.mkv
宇希-百年一梦,http://em.21dtv.com/songs/60009792.mkv
彭羚-把你怨恨,http://em.21dtv.com/songs/60089879.mkv
张韶涵-把你信仰,http://em.21dtv.com/songs/60126906.mkv
张韶涵-把你信仰,http://em.21dtv.com/songs/60118572.mkv
金学峰-笨鸟先飞(演唱会),http://em.21dtv.com/songs/60010338.mkv
七郎-包你幸福(无原唱),http://em.21dtv.com/songs/60009948.mkv
李迪文-北南西东,http://em.21dtv.com/songs/60092815.mkv
高夫-把你忘记,http://em.21dtv.com/songs/60009576.mkv
望海高歌-把你忘掉,http://em.21dtv.com/songs/60115211.mkv
魏枫-把你删除,http://em.21dtv.com/songs/60063951.mkv
张赫宣-抱你入怀,http://em.21dtv.com/songs/60093810.mkv
林忆莲-被你牵引,http://em.21dtv.com/songs/60092874.mkv
游鸿明-不能平凡,http://em.21dtv.com/songs/60011271.mkv
泽郎金+真知-把你陪伴,http://em.21dtv.com/songs/60074573.mkv
陈治-比你难过,http://em.21dtv.com/songs/60101194.mkv
包贝尔-包你满意,http://em.21dtv.com/songs/60130132.mkv
罗时丰-不能没你,http://em.21dtv.com/songs/60011265.mkv
法瑷-笨鸟慢飞(无原唱),http://em.21dtv.com/songs/60010337.mkv
杨杰荃-不能明白,http://em.21dtv.com/songs/60097162.mkv
游媄镁-把你留住(无原唱),http://em.21dtv.com/songs/60009572.mkv
冯绍峰-百年轮回,http://em.21dtv.com/songs/60066845.mkv
傅颖-不能哭了,http://em.21dtv.com/songs/60011264.mkv
王旭鹏-百年寂寞,http://em.21dtv.com/songs/60121916.mkv
彭于晏-不能拒绝,http://em.21dtv.com/songs/60091177.mkv
潘裕文-帮你记得,http://em.21dtv.com/songs/60088254.mkv
孙耀威-不能呼吸,http://em.21dtv.com/songs/60011262.mkv
方治权-不能害怕,http://em.21dtv.com/songs/60124000.mkv
邱永传-百年好合,http://em.21dtv.com/songs/60127453.mkv
天喜果组合-百年好合,http://em.21dtv.com/songs/60111797.mkv
丁于+袁哲-百年好合,http://em.21dtv.com/songs/60074604.mkv
郑秀文-百年好合,http://em.21dtv.com/songs/60009791.mkv
狮子合唱团-百年孤寂,http://em.21dtv.com/songs/60132704.mkv
王菲-百年孤寂,http://em.21dtv.com/songs/60009790.mkv
王力宏-比你更好,http://em.21dtv.com/songs/60010377.mkv
曾文-把你fire掉(无原唱),http://em.21dtv.com/songs/60009560.mkv
晓依-把你等待,http://em.21dtv.com/songs/60070515.mkv
佚名-把你唱醉,http://em.21dtv.com/songs/60009566.mkv
正月十五-把你宠坏,http://em.21dtv.com/songs/60097262.mkv
杜德伟-把你宠坏,http://em.21dtv.com/songs/60009567.mkv
苏勒亚其其格-百鸟朝凤,http://em.21dtv.com/songs/60111372.mkv
白挺-伴你成长,http://em.21dtv.com/songs/60120813.mkv
赵鑫-把你抱住,http://em.21dtv.com/songs/60120982.mkv
赵真-百年百色,http://em.21dtv.com/songs/60122146.mkv
周柏豪-百年不合,http://em.21dtv.com/songs/60110941.mkv
棻兰+山风点火-不能不爱(无原唱),http://em.21dtv.com/songs/60011247.mkv
王识贤-彼呢爱你,http://em.21dtv.com/songs/60078903.mkv
江蕙-彼呢爱你,http://em.21dtv.com/songs/60010403.mkv
图腾-巴奈19,http://em.21dtv.com/songs/60009517.mkv
段丽阳-拔苗助长,http://em.21dtv.com/songs/60088170.mkv
李策-不明真相,http://em.21dtv.com/songs/60074746.mkv
詹雅雯-不免想我,http://em.21dtv.com/songs/60069272.mkv
周越洪-不灭星光,http://em.21dtv.com/songs/60099163.mkv
韩一菲+贺一航-白马王子,http://em.21dtv.com/songs/60126435.mkv
南台湾小姑娘-白马王子(无原唱),http://em.21dtv.com/songs/60095488.mkv
蔡枫华-白马王子(演唱会),http://em.21dtv.com/songs/60061037.mkv
EVANESCENCE-bring me to life,http://em.21dtv.com/songs/60062019.mkv
佚名-bring me to life,http://em.21dtv.com/songs/60000712.mkv
S.ENGLISH+L.WEISS-bend me shape me(无原唱),http://em.21dtv.com/songs/60000550.mkv
后弦-笔墨伺候,http://em.21dtv.com/songs/60010409.mkv
缘分心儿-把梦烧光,http://em.21dtv.com/songs/60105292.mkv
郑中基-闭目入神,http://em.21dtv.com/songs/60010428.mkv
朗尼阿彬-巴姆情歌,http://em.21dtv.com/songs/60091283.mkv
詹雅雯-不免骗我,http://em.21dtv.com/songs/60011243.mkv
谢安琪-俾面派对,http://em.21dtv.com/songs/60089472.mkv
BEYOND-俾面派对(演唱会),http://em.21dtv.com/songs/60010410.mkv
佚名-bicara manis menghiris kalbu,http://em.21dtv.com/songs/60000576.mkv
达杰丁增-白玛梅朵,http://em.21dtv.com/songs/60062304.mkv
胡苏-爸妈老了,http://em.21dtv.com/songs/60131748.mkv
益初措-白马恋歌,http://em.21dtv.com/songs/60110434.mkv
傲艺-八面来风,http://em.21dtv.com/songs/60103086.mkv
詹雅雯-半暝两点,http://em.21dtv.com/songs/60074612.mkv
戚宝-不明觉厉,http://em.21dtv.com/songs/60131456.mkv
天织堂-白猫黑猫,http://em.21dtv.com/songs/60009688.mkv
中国力量-宝马会FOLLOW_ME,http://em.21dtv.com/songs/60090479.mkv
蔡黄汝-白马公主,http://em.21dtv.com/songs/60066842.mkv
周冰倩-被梦感召,http://em.21dtv.com/songs/60010297.mkv
许嵩-白马非马,http://em.21dtv.com/songs/60061036.mkv
泳儿-爸妈的话,http://em.21dtv.com/songs/60009638.mkv
霍正奇-b面的歌(无原唱),http://em.21dtv.com/songs/60000762.mkv
胡彦斌-笔墨登场,http://em.21dtv.com/songs/60010408.mkv
梁剑东-爸妈的爱,http://em.21dtv.com/songs/60119728.mkv
谭咏麟-不灭的爱,http://em.21dtv.com/songs/60011244.mkv
李明洋-彼瞑残梦,http://em.21dtv.com/songs/60132543.mkv
谭咏麟-半梦半醒(演唱会),http://em.21dtv.com/songs/60009882.mkv
谭咏麟+李克勤-半梦半醒(演唱会),http://em.21dtv.com/songs/60009881.mkv
侃侃-斑马斑马,http://em.21dtv.com/songs/60116551.mkv
谭维维+妙音汉子-斑马斑马,http://em.21dtv.com/songs/60112250.mkv
宋冬野-斑马斑马,http://em.21dtv.com/songs/60104947.mkv
刘德华-不盲不爱,http://em.21dtv.com/songs/60080643.mkv
GIT FRESH-blow me a kiss,http://em.21dtv.com/songs/60069064.mkv
周祥-别了战友,http://em.21dtv.com/songs/60069256.mkv
陈洁仪+潘协庆-变了真心,http://em.21dtv.com/songs/60010502.mkv
卫东-变脸之王,http://em.21dtv.com/songs/60125247.mkv
何佳骏-别了昨天,http://em.21dtv.com/songs/60074690.mkv
沈芳如-别来这套,http://em.21dtv.com/songs/60010615.mkv
古巨基-玻璃之情,http://em.21dtv.com/songs/60134984.mkv
黄耀明-玻璃之情,http://em.21dtv.com/songs/60095366.mkv
钟舒漫-八零之后,http://em.21dtv.com/songs/60009484.mkv
钟舒漫-八零之后(演唱会),http://em.21dtv.com/songs/60009483.mkv
孙子涵-巴黎夜雨,http://em.21dtv.com/songs/60101319.mkv
冷漠-别来有恙,http://em.21dtv.com/songs/60071783.mkv
佚名-甭来一套,http://em.21dtv.com/songs/60010359.mkv
刘嘉玲-不留余情,http://em.21dtv.com/songs/60011235.mkv
陈文清-别离雨季,http://em.21dtv.com/songs/60110637.mkv
阿梓苏俹-巴黎雨季,http://em.21dtv.com/songs/60088838.mkv
曹宇-玻璃夕阳,http://em.21dtv.com/songs/60010908.mkv
TIMMY-槟榔西施,http://em.21dtv.com/songs/60086462.mkv
佚名-槟榔西施,http://em.21dtv.com/songs/60010806.mkv
郭桂彬-槟榔西施,http://em.21dtv.com/songs/60010805.mkv
董事长乐团-槟榔西施(演唱会),http://em.21dtv.com/songs/60010804.mkv
九天-八零小调,http://em.21dtv.com/songs/60061031.mkv
许哲佩-芭蕾舞者,http://em.21dtv.com/songs/60009524.mkv
陈柏宇-别来无恙,http://em.21dtv.com/songs/60121082.mkv
范玮琪+韦礼安-别来无恙,http://em.21dtv.com/songs/60119923.mkv
陈柏宇-别来无恙,http://em.21dtv.com/songs/60114214.mkv
陈柏宇-别来无恙,http://em.21dtv.com/songs/60113058.mkv
李佳薇-别来无恙,http://em.21dtv.com/songs/60109415.mkv
孙佳-别来无恙,http://em.21dtv.com/songs/60084909.mkv
张宇+张清芳-别来无恙,http://em.21dtv.com/songs/60010614.mkv
黎明-别来无恙,http://em.21dtv.com/songs/60010613.mkv
大地乐团-别来无恙,http://em.21dtv.com/songs/60010612.mkv
陈慧琳-别来无恙,http://em.21dtv.com/songs/60010611.mkv
谢霆锋-别来无恙(演唱会),http://em.21dtv.com/songs/60010610.mkv
陈慧琳-别来无恙(演唱会),http://em.21dtv.com/songs/60010609.mkv
